imagen,clase,confianza,x1,y1,x2,y2,ancho,alto
palma_muestra_030.jpg,1,0.4745,68.82,216.45,168.07,315.68,99.25,99.23
palma_muestra_030.jpg,1,0.474,690.24,113.94,782.33,203.98,92.09,90.04
palma_muestra_030.jpg,1,0.4723,613.33,243.89,714.55,342.0,101.22,98.11
palma_muestra_030.jpg,1,0.4654,0.0,258.49,92.09,373.91,92.09,115.42
palma_muestra_030.jpg,1,0.4588,225.08,389.81,327.37,492.59,102.29,102.78
palma_muestra_030.jpg,1,0.4585,298.89,162.01,400.08,266.42,101.19,104.42
palma_muestra_030.jpg,1,0.4487,695.37,730.04,795.45,831.5,100.08,101.45
palma_muestra_030.jpg,1,0.4443,939.25,600.49,1024.0,698.44,84.75,97.95
palma_muestra_030.jpg,1,0.4409,763.81,238.64,865.48,340.57,101.67,101.93
palma_muestra_030.jpg,1,0.4251,159.94,447.43,244.65,532.46,84.71,85.03
palma_muestra_030.jpg,1,0.4206,0.08,164.35,93.05,285.42,92.96,121.07
palma_muestra_030.jpg,1,0.4126,921.05,337.51,1019.14,429.4,98.09,91.89
palma_muestra_030.jpg,1,0.4,779.03,773.58,876.68,871.14,97.64,97.56
palma_muestra_030.jpg,1,0.3994,233.69,296.31,328.92,392.03,95.24,95.72
palma_muestra_030.jpg,1,0.3935,685.6,286.0,791.55,389.88,105.96,103.87
palma_muestra_030.jpg,1,0.3825,847.69,557.33,943.17,647.34,95.48,90.01
palma_muestra_030.jpg,1,0.3796,218.05,32.85,318.31,134.77,100.26,101.92
palma_muestra_030.jpg,1,0.3652,780.19,949.86,894.44,1024.0,114.26,74.14
palma_muestra_030.jpg,1,0.3651,924.88,863.44,1024.0,974.85,99.12,111.42
palma_muestra_030.jpg,1,0.3648,491.92,0.02,630.45,47.96,138.53,47.94
palma_muestra_030.jpg,1,0.3565,0.0,921.31,45.41,1024.0,45.41,102.69
palma_muestra_030.jpg,1,0.3529,920.32,943.16,1023.73,1024.0,103.41,80.84
palma_muestra_030.jpg,1,0.35,216.79,0.02,323.83,43.43,107.04,43.41
palma_muestra_030.jpg,1,0.3413,773.45,69.35,861.81,158.09,88.36,88.74
palma_muestra_030.jpg,1,0.3136,682.57,203.8,782.82,303.99,100.25,100.19
palma_muestra_030.jpg,1,0.2984,552.2,906.85,660.65,1016.76,108.46,109.91
palma_muestra_030.jpg,1,0.2963,937.19,687.63,1023.7,785.06,86.51,97.42
palma_muestra_030.jpg,1,0.2882,619.33,940.85,734.79,1024.0,115.46,83.15
palma_muestra_030.jpg,1,0.2814,615.48,162.23,707.67,256.05,92.19,93.83
palma_muestra_030.jpg,1,0.278,709.72,916.17,805.61,1011.57,95.88,95.4
palma_muestra_030.jpg,1,0.2686,302.69,251.87,394.35,346.92,91.66,95.05
palma_muestra_030.jpg,1,0.2635,855.57,817.94,956.56,918.14,100.99,100.2
palma_muestra_031.jpg,1,0.9338,850.42,654.14,950.04,754.84,99.63,100.7
palma_muestra_031.jpg,1,0.9217,621.34,789.02,717.76,885.87,96.41,96.85
palma_muestra_031.jpg,1,0.9173,610.79,878.13,708.6,977.14,97.81,99.01
palma_muestra_031.jpg,1,0.9148,78.96,279.63,171.51,370.98,92.54,91.35
palma_muestra_031.jpg,1,0.9098,772.07,704.65,866.86,799.11,94.79,94.46
palma_muestra_031.jpg,1,0.9082,850.09,748.6,946.83,844.95,96.73,96.35
palma_muestra_031.jpg,1,0.8975,925.07,791.31,1022.26,891.76,97.19,100.45
palma_muestra_031.jpg,1,0.8943,148.72,594.26,270.86,715.27,122.15,121.02
palma_muestra_031.jpg,1,0.8905,844.0,836.15,946.92,937.52,102.92,101.37
palma_muestra_031.jpg,1,0.8902,294.8,498.18,416.5,618.85,121.69,120.68
palma_muestra_031.jpg,1,0.8878,455.52,871.41,556.07,972.95,100.55,101.54
palma_muestra_031.jpg,1,0.8791,72.14,546.4,170.25,644.27,98.11,97.88
palma_muestra_031.jpg,1,0.8735,540.33,825.87,636.83,922.36,96.51,96.49
palma_muestra_031.jpg,1,0.8685,152.43,498.69,243.72,589.38,91.29,90.69
palma_muestra_031.jpg,1,0.8674,698.93,747.05,794.3,842.46,95.37,95.41
palma_muestra_031.jpg,1,0.8621,852.89,568.68,949.03,664.6,96.14,95.92
palma_muestra_031.jpg,1,0.8558,705.28,663.1,794.1,753.3,88.82,90.2
palma_muestra_031.jpg,1,0.8553,304.22,409.86,409.86,515.63,105.64,105.76
palma_muestra_031.jpg,1,0.8542,619.65,148.65,735.97,266.77,116.33,118.13
palma_muestra_031.jpg,1,0.8493,692.36,105.36,792.64,206.88,100.28,101.53
palma_muestra_031.jpg,1,0.8483,382.6,365.17,495.11,480.15,112.5,114.99
palma_muestra_031.jpg,1,0.842,156.37,408.96,251.84,506.1,95.47,97.15
palma_muestra_031.jpg,1,0.8372,926.19,889.28,1023.25,990.48,97.06,101.21
palma_muestra_031.jpg,1,0.8362,926.97,618.38,1021.03,714.58,94.06,96.19
palma_muestra_031.jpg,1,0.8309,779.05,51.22,893.28,165.34,114.22,114.12
palma_muestra_031.jpg,1,0.8263,624.73,700.45,720.42,797.38,95.69,96.93
palma_muestra_031.jpg,1,0.8164,2.74,237.64,90.97,328.24,88.23,90.6
palma_muestra_031.jpg,1,0.8159,229.05,282.38,325.19,380.01,96.14,97.63
palma_muestra_031.jpg,1,0.8154,613.42,55.27,713.77,156.78,100.35,101.51
palma_muestra_031.jpg,1,0.8112,387.78,97.27,486.45,196.68,98.67,99.41
palma_muestra_031.jpg,1,0.8041,466.82,146.98,563.59,243.65,96.77,96.68
palma_muestra_031.jpg,1,0.7998,774.38,620.13,867.45,713.98,93.07,93.86
palma_muestra_031.jpg,1,0.7947,695.79,16.25,795.84,114.44,100.05,98.19
palma_muestra_031.jpg,1,0.7946,534.67,188.09,643.23,296.44,108.56,108.35
palma_muestra_031.jpg,1,0.7871,933.75,713.11,1023.27,803.5,89.52,90.4
palma_muestra_031.jpg,1,0.782,226.5,455.2,325.47,552.76,98.97,97.56
palma_muestra_031.jpg,1,0.7664,74.91,638.36,170.11,733.86,95.2,95.49
palma_muestra_031.jpg,1,0.7633,3.41,142.77,99.54,241.3,96.12,98.54
palma_muestra_031.jpg,1,0.7558,0.09,411.57,96.21,511.93,96.12,100.36
palma_muestra_031.jpg,1,0.7558,305.07,330.01,401.85,423.61,96.78,93.6
palma_muestra_031.jpg,1,0.7541,73.12,8.38,165.99,101.43,92.88,93.05
palma_muestra_031.jpg,1,0.7516,151.44,228.41,257.46,334.97,106.01,106.56
palma_muestra_031.jpg,1,0.733,150.9,149.37,246.34,245.42,95.44,96.05
palma_muestra_031.jpg,1,0.7322,78.41,366.43,172.52,460.4,94.11,93.98
palma_muestra_031.jpg,1,0.7292,77.05,181.49,174.26,280.18,97.22,98.69
palma_muestra_031.jpg,1,0.7223,386.61,190.0,483.37,286.73,96.76,96.73
palma_muestra_031.jpg,1,0.7135,693.19,923.4,793.61,1023.27,100.42,99.87
palma_muestra_031.jpg,1,0.7105,149.04,47.72,247.83,148.59,98.78,100.87
palma_muestra_031.jpg,1,0.7047,4.03,502.48,96.48,597.57,92.45,95.09
palma_muestra_031.jpg,1,0.6997,537.07,9.5,636.35,110.47,99.28,100.97
palma_muestra_031.jpg,1,0.6884,534.8,927.21,631.53,1022.57,96.72,95.36
palma_muestra_031.jpg,1,0.6841,845.08,931.89,945.62,1024.0,100.54,92.11
palma_muestra_031.jpg,1,0.6788,304.49,48.07,410.93,154.97,106.43,106.9
palma_muestra_031.jpg,1,0.6643,227.61,369.96,319.44,461.15,91.83,91.2
palma_muestra_031.jpg,1,0.6634,0.21,587.4,95.9,689.75,95.69,102.34
palma_muestra_031.jpg,1,0.6627,308.01,230.28,409.86,331.21,101.84,100.93
palma_muestra_031.jpg,1,0.6592,379.14,924.4,473.05,1020.1,93.91,95.7
palma_muestra_031.jpg,1,0.6366,456.06,316.56,582.88,442.35,126.82,125.79
palma_muestra_031.jpg,4,0.6027,702.74,845.7,783.75,926.91,81.01,81.21
palma_muestra_031.jpg,1,0.6013,157.06,326.38,246.84,417.77,89.78,91.38
palma_muestra_031.jpg,1,0.5947,462.78,231.0,563.99,328.74,101.21,97.74
palma_muestra_031.jpg,1,0.5839,312.86,150.39,402.34,238.44,89.48,88.05
palma_muestra_031.jpg,1,0.5828,231.8,5.37,334.13,108.15,102.33,102.78
palma_muestra_031.jpg,1,0.5804,77.64,455.59,170.51,552.33,92.87,96.74
palma_muestra_031.jpg,1,0.5762,395.02,282.2,487.04,372.78,92.02,90.58
palma_muestra_031.jpg,1,0.5185,378.26,0.17,483.18,103.49,104.92,103.32
palma_muestra_031.jpg,1,0.507,0.0,49.42,89.57,147.85,89.57,98.43
palma_muestra_031.jpg,1,0.4853,540.23,746.08,638.23,842.65,98.0,96.57
palma_muestra_031.jpg,1,0.4676,542.28,94.98,634.8,189.8,92.52,94.82
palma_muestra_031.jpg,1,0.4645,702.53,845.41,784.37,926.86,81.84,81.45
palma_muestra_031.jpg,1,0.427,471.41,55.9,569.32,148.8,97.91,92.9
palma_muestra_031.jpg,1,0.4246,919.99,979.96,1006.34,1024.0,86.35,44.04
palma_muestra_031.jpg,1,0.4155,938.42,537.05,1023.21,626.91,84.79,89.86
palma_muestra_031.jpg,1,0.4151,2.3,329.03,88.05,415.26,85.76,86.23
palma_muestra_031.jpg,1,0.4057,457.74,964.2,551.68,1024.0,93.94,59.8
palma_muestra_031.jpg,1,0.3541,235.51,188.82,328.45,288.32,92.94,99.5
palma_muestra_031.jpg,1,0.3389,242.43,105.81,332.66,199.61,90.24,93.8
palma_muestra_031.jpg,3,0.3209,436.57,756.05,493.82,814.85,57.24,58.8
palma_muestra_031.jpg,1,0.2864,781.99,0.0,888.98,68.77,106.99,68.77
palma_muestra_031.jpg,1,0.2596,604.45,973.94,709.08,1024.0,104.63,50.06
palma_muestra_034.jpg,1,0.9,12.98,63.54,107.49,158.85,94.5,95.3
palma_muestra_034.jpg,1,0.8614,1.4,415.99,108.2,525.79,106.8,109.8
palma_muestra_034.jpg,1,0.8332,14.58,150.04,103.14,239.5,88.56,89.46
palma_muestra_034.jpg,1,0.8324,87.26,288.64,179.07,382.23,91.81,93.59
palma_muestra_034.jpg,3,0.8303,289.84,183.05,314.09,207.15,24.25,24.1
palma_muestra_034.jpg,1,0.8296,11.06,242.05,108.23,340.21,97.17,98.16
palma_muestra_034.jpg,1,0.7351,4.65,698.23,90.57,787.24,85.92,89.01
palma_muestra_034.jpg,1,0.7227,4.44,605.45,109.97,713.51,105.53,108.07
palma_muestra_034.jpg,1,0.6892,6.64,517.39,103.45,615.79,96.81,98.4
palma_muestra_034.jpg,1,0.6573,8.92,880.88,99.52,972.29,90.6,91.41
palma_muestra_034.jpg,1,0.5528,101.23,21.89,174.68,98.33,73.46,76.44
palma_muestra_034.jpg,1,0.5404,15.29,334.65,101.76,423.87,86.48,89.23
palma_muestra_034.jpg,1,0.4788,91.54,203.44,182.92,296.81,91.39,93.36
palma_muestra_034.jpg,1,0.4783,1.17,782.81,109.86,895.66,108.69,112.85
palma_muestra_034.jpg,1,0.4338,17.66,0.06,107.54,62.75,89.88,62.69
palma_muestra_034.jpg,2,0.3458,301.84,541.24,336.92,578.35,35.08,37.1
palma_muestra_034.jpg,1,0.3304,94.47,108.4,184.87,197.5,90.4,89.1
palma_muestra_034.jpg,1,0.3122,0.63,966.76,109.97,1024.0,109.34,57.24
palma_muestra_035.jpg,2,0.7326,260.6,528.13,278.59,547.32,18.0,19.2
palma_muestra_035.jpg,2,0.6864,138.01,350.77,162.11,376.23,24.1,25.45
palma_muestra_035.jpg,3,0.65,328.92,661.98,353.32,684.78,24.41,22.8
palma_muestra_035.jpg,2,0.6252,280.47,600.63,298.19,619.18,17.72,18.55
palma_muestra_035.jpg,3,0.5636,908.48,477.4,928.5,496.46,20.02,19.06
palma_muestra_035.jpg,3,0.5502,409.3,51.71,434.44,76.12,25.14,24.41
palma_muestra_035.jpg,3,0.4897,59.85,243.89,80.78,263.42,20.93,19.53
palma_muestra_035.jpg,3,0.4415,450.38,159.84,467.74,175.74,17.36,15.9
palma_muestra_035.jpg,3,0.3584,407.77,96.69,421.09,110.28,13.31,13.58
palma_muestra_035.jpg,3,0.3441,844.46,412.02,861.21,430.5,16.75,18.48
palma_muestra_035.jpg,3,0.308,453.18,159.98,471.08,176.97,17.9,16.99
palma_muestra_035.jpg,3,0.2865,868.47,288.6,902.07,321.6,33.6,33.0
palma_muestra_035.jpg,2,0.2808,972.91,178.5,992.87,199.63,19.95,21.13
palma_muestra_035.jpg,2,0.2791,408.7,634.64,431.39,657.59,22.69,22.94
palma_muestra_035.jpg,3,0.2757,0.04,269.31,8.36,285.57,8.33,16.26
palma_muestra_035.jpg,2,0.2679,210.14,901.42,230.15,921.45,20.01,20.02
palma_muestra_035.jpg,3,0.2598,972.16,178.27,993.95,198.67,21.8,20.41
palma_muestra_035.jpg,3,0.2578,447.79,158.98,460.85,175.22,13.06,16.24
palma_muestra_035.jpg,2,0.2578,213.17,902.35,234.65,921.84,21.48,19.49
palma_muestra_036.jpg,1,0.9428,315.32,901.15,414.09,1000.3,98.77,99.15
palma_muestra_036.jpg,1,0.941,392.96,662.95,491.84,761.75,98.87,98.81
palma_muestra_036.jpg,1,0.9386,167.74,256.16,266.18,355.13,98.44,98.96
palma_muestra_036.jpg,1,0.9352,789.8,351.47,884.34,446.26,94.54,94.79
palma_muestra_036.jpg,1,0.9332,322.0,529.3,415.45,622.74,93.45,93.45
palma_muestra_036.jpg,1,0.933,868.08,305.29,962.38,399.69,94.3,94.4
palma_muestra_036.jpg,1,0.9328,793.24,170.94,892.5,271.09,99.26,100.15
palma_muestra_036.jpg,1,0.9308,714.76,757.75,810.91,854.57,96.16,96.82
palma_muestra_036.jpg,1,0.9307,244.35,577.58,336.29,669.49,91.94,91.91
palma_muestra_036.jpg,1,0.9294,396.91,118.14,495.46,216.85,98.55,98.71
palma_muestra_036.jpg,1,0.928,89.21,757.17,181.11,849.46,91.89,92.29
palma_muestra_036.jpg,1,0.9275,244.45,487.2,338.31,581.26,93.86,94.06
palma_muestra_036.jpg,1,0.9273,404.01,480.46,492.36,569.86,88.36,89.41
palma_muestra_036.jpg,1,0.9272,398.87,300.28,499.49,401.0,100.62,100.73
palma_muestra_036.jpg,1,0.9268,864.03,486.03,966.37,587.77,102.33,101.74
palma_muestra_036.jpg,1,0.9267,92.93,667.44,182.86,757.48,89.93,90.04
palma_muestra_036.jpg,1,0.9267,793.24,900.26,882.84,990.54,89.6,90.28
palma_muestra_036.jpg,1,0.9266,553.02,305.16,650.82,403.37,97.8,98.21
palma_muestra_036.jpg,1,0.9261,402.33,210.07,501.23,309.22,98.91,99.15
palma_muestra_036.jpg,1,0.9259,473.75,527.28,578.28,631.13,104.53,103.85
palma_muestra_036.jpg,1,0.9256,12.36,74.48,103.75,166.82,91.4,92.35
palma_muestra_036.jpg,1,0.9251,482.44,437.67,578.21,532.61,95.77,94.94
palma_muestra_036.jpg,1,0.925,791.87,626.31,890.04,725.22,98.17,98.91
palma_muestra_036.jpg,1,0.9248,401.77,389.37,498.84,486.84,97.08,97.47
palma_muestra_036.jpg,1,0.9237,240.48,664.72,337.35,760.99,96.87,96.27
palma_muestra_036.jpg,1,0.9228,169.3,709.53,257.75,798.15,88.44,88.62
palma_muestra_036.jpg,1,0.9225,245.54,399.11,333.81,486.88,88.27,87.77
palma_muestra_036.jpg,1,0.9207,711.32,215.3,806.55,310.28,95.23,94.97
palma_muestra_036.jpg,1,0.9204,631.94,347.37,730.76,446.82,98.82,99.45
palma_muestra_036.jpg,1,0.9202,860.85,400.03,957.96,497.97,97.11,97.93
palma_muestra_036.jpg,1,0.92,93.18,575.83,184.6,666.81,91.41,90.98
palma_muestra_036.jpg,1,0.9194,15.03,618.5,105.31,709.33,90.28,90.83
palma_muestra_036.jpg,1,0.918,165.72,441.34,263.77,538.92,98.05,97.58
palma_muestra_036.jpg,1,0.9177,474.59,70.78,573.93,170.86,99.34,100.08
palma_muestra_036.jpg,1,0.9176,12.15,708.38,106.16,802.25,94.01,93.87
palma_muestra_036.jpg,1,0.9175,711.99,854.29,806.86,949.79,94.87,95.5
palma_muestra_036.jpg,1,0.9171,314.91,351.98,415.29,453.41,100.38,101.43
palma_muestra_036.jpg,1,0.9167,163.21,617.24,262.7,716.92,99.49,99.67
palma_muestra_036.jpg,1,0.9164,81.49,206.19,182.4,306.04,100.92,99.85
palma_muestra_036.jpg,1,0.9162,640.74,805.17,731.3,896.72,90.55,91.55
palma_muestra_036.jpg,1,0.9158,554.45,26.11,649.68,122.42,95.23,96.31
palma_muestra_036.jpg,1,0.9149,14.31,339.06,111.38,437.18,97.07,98.12
palma_muestra_036.jpg,1,0.9147,785.55,529.11,881.49,625.16,95.94,96.05
palma_muestra_036.jpg,1,0.9138,555.19,843.64,654.82,943.56,99.63,99.92
palma_muestra_036.jpg,1,0.9137,325.95,442.43,412.27,528.65,86.32,86.23
palma_muestra_036.jpg,1,0.9123,706.67,393.58,804.74,490.53,98.07,96.95
palma_muestra_036.jpg,1,0.9118,869.12,850.11,968.64,950.16,99.53,100.05
palma_muestra_036.jpg,1,0.9114,326.74,73.41,418.31,164.16,91.57,90.74
palma_muestra_036.jpg,1,0.9112,395.65,574.46,488.0,665.68,92.35,91.22
palma_muestra_036.jpg,1,0.9106,170.38,352.01,262.22,442.93,91.84,90.91
palma_muestra_036.jpg,1,0.9105,556.48,393.13,652.67,489.54,96.19,96.41
palma_muestra_036.jpg,1,0.9103,480.43,258.8,576.74,354.87,96.31,96.07
palma_muestra_036.jpg,1,0.9086,711.2,490.64,804.3,583.38,93.1,92.74
palma_muestra_036.jpg,1,0.9085,94.07,392.31,185.83,484.55,91.76,92.24
palma_muestra_036.jpg,1,0.9075,720.78,308.79,807.52,395.26,86.74,86.47
palma_muestra_036.jpg,1,0.9071,167.4,161.52,263.52,257.86,96.12,96.34
palma_muestra_036.jpg,1,0.9067,247.52,213.78,339.53,306.0,92.01,92.22
palma_muestra_036.jpg,1,0.9066,793.04,265.36,885.97,359.58,92.93,94.21
palma_muestra_036.jpg,1,0.9066,243.31,120.49,344.51,222.65,101.2,102.15
palma_muestra_036.jpg,1,0.906,870.02,37.37,968.94,136.5,98.92,99.12
palma_muestra_036.jpg,1,0.9045,558.41,486.78,654.14,582.65,95.73,95.87
palma_muestra_036.jpg,1,0.9037,10.05,435.65,112.29,539.23,102.24,103.58
palma_muestra_036.jpg,1,0.9016,634.38,529.04,729.13,624.41,94.75,95.37
palma_muestra_036.jpg,1,0.9013,326.46,171.76,418.13,263.1,91.67,91.34
palma_muestra_036.jpg,1,0.901,879.37,221.7,969.21,311.96,89.84,90.27
palma_muestra_036.jpg,1,0.9004,251.95,303.5,342.72,394.72,90.77,91.22
palma_muestra_036.jpg,1,0.9003,16.41,528.63,107.44,620.18,91.03,91.55
palma_muestra_036.jpg,1,0.8996,239.86,21.68,342.6,123.76,102.74,102.07
palma_muestra_036.jpg,1,0.8982,643.65,446.21,728.58,531.26,84.93,85.05
palma_muestra_036.jpg,1,0.898,246.45,852.98,338.2,946.11,91.76,93.13
palma_muestra_036.jpg,1,0.8978,477.46,798.85,575.04,896.89,97.59,98.04
palma_muestra_036.jpg,1,0.8978,788.69,804.96,882.6,899.26,93.91,94.3
palma_muestra_036.jpg,1,0.8974,81.26,847.86,177.4,943.33,96.14,95.46
palma_muestra_036.jpg,1,0.8971,159.77,892.56,263.36,997.28,103.59,104.72
palma_muestra_036.jpg,1,0.8943,871.7,124.25,965.61,217.92,93.91,93.68
palma_muestra_036.jpg,1,0.894,794.09,715.49,885.5,808.49,91.41,93.0
palma_muestra_036.jpg,1,0.8933,322.98,616.88,416.45,709.19,93.47,92.31
palma_muestra_036.jpg,1,0.8919,160.95,528.58,258.6,625.58,97.65,97.01
palma_muestra_036.jpg,1,0.8915,480.48,711.89,576.82,807.09,96.34,95.19
palma_muestra_036.jpg,1,0.8914,318.56,705.75,413.4,801.75,94.83,96.0
palma_muestra_036.jpg,1,0.8891,14.97,796.68,104.03,885.96,89.05,89.28
palma_muestra_036.jpg,1,0.8873,8.62,157.01,101.42,251.88,92.81,94.87
palma_muestra_036.jpg,1,0.8871,311.65,800.86,411.96,902.31,100.32,101.45
palma_muestra_036.jpg,1,0.886,636.1,714.48,730.77,810.05,94.67,95.57
palma_muestra_036.jpg,1,0.884,403.83,28.72,491.92,116.77,88.09,88.05
palma_muestra_036.jpg,1,0.8838,406.35,762.26,494.9,849.84,88.55,87.57
palma_muestra_036.jpg,1,0.8825,94.35,308.95,181.58,397.21,87.24,88.27
palma_muestra_036.jpg,1,0.8784,636.28,258.58,730.81,353.66,94.53,95.08
palma_muestra_036.jpg,1,0.8778,714.96,128.42,807.47,222.04,92.51,93.63
palma_muestra_036.jpg,1,0.8756,482.09,353.78,571.85,443.83,89.77,90.05
palma_muestra_036.jpg,1,0.8706,868.64,577.96,967.63,677.39,98.98,99.43
palma_muestra_036.jpg,1,0.8696,166.31,800.78,259.59,893.63,93.28,92.85
palma_muestra_036.jpg,1,0.8691,632.77,617.54,733.05,719.23,100.29,101.69
palma_muestra_036.jpg,1,0.8688,790.1,440.84,878.31,528.21,88.21,87.37
palma_muestra_036.jpg,1,0.8661,169.42,73.62,263.33,167.31,93.91,93.68
palma_muestra_036.jpg,1,0.8646,794.51,80.09,891.85,178.15,97.34,98.06
palma_muestra_036.jpg,1,0.8641,91.48,21.3,191.14,121.38,99.67,100.07
palma_muestra_036.jpg,1,0.8638,878.26,674.77,967.03,764.18,88.77,89.4
palma_muestra_036.jpg,1,0.8606,710.08,572.25,802.31,664.79,92.22,92.54
palma_muestra_036.jpg,1,0.8573,474.96,889.82,582.13,996.77,107.16,106.94
palma_muestra_036.jpg,1,0.8571,482.34,615.31,583.13,717.77,100.8,102.46
palma_muestra_036.jpg,1,0.8537,248.49,755.3,344.01,850.73,95.52,95.43
palma_muestra_036.jpg,1,0.8492,405.45,846.28,499.71,938.43,94.26,92.15
palma_muestra_036.jpg,1,0.8487,872.05,762.19,968.55,859.12,96.5,96.93
palma_muestra_036.jpg,1,0.8412,709.32,27.31,810.32,129.67,101.0,102.36
palma_muestra_036.jpg,1,0.8372,483.26,167.0,577.71,261.03,94.45,94.03
palma_muestra_036.jpg,1,0.8356,633.82,65.27,734.84,167.45,101.02,102.18
palma_muestra_036.jpg,1,0.8197,562.48,762.03,653.25,852.39,90.77,90.36
palma_muestra_036.jpg,1,0.8129,93.74,489.83,181.81,578.52,88.07,88.68
palma_muestra_036.jpg,1,0.8023,554.75,212.8,655.25,313.04,100.5,100.23
palma_muestra_036.jpg,1,0.7999,91.03,118.87,176.96,206.55,85.92,87.68
palma_muestra_036.jpg,1,0.7948,317.71,261.88,410.77,355.0,93.06,93.12
palma_muestra_036.jpg,1,0.7945,541.94,108.71,651.13,223.18,109.19,114.47
palma_muestra_036.jpg,1,0.7922,3.67,250.81,98.49,343.91,94.82,93.1
palma_muestra_036.jpg,1,0.7895,720.4,671.27,813.69,761.77,93.29,90.51
palma_muestra_036.jpg,1,0.7735,557.0,572.22,654.35,667.93,97.35,95.72
palma_muestra_036.jpg,1,0.7659,244.2,947.27,329.74,1024.0,85.53,76.73
palma_muestra_036.jpg,1,0.7654,956.35,262.67,1023.78,357.01,67.43,94.34
palma_muestra_036.jpg,1,0.7144,710.28,942.37,807.9,1024.0,97.63,81.63
palma_muestra_036.jpg,1,0.7093,10.75,891.61,105.11,985.28,94.35,93.66
palma_muestra_036.jpg,1,0.6894,557.99,941.39,651.42,1024.0,93.44,82.61
palma_muestra_036.jpg,1,0.6639,862.86,942.95,965.86,1023.99,103.0,81.04
palma_muestra_036.jpg,1,0.6567,554.04,661.19,657.3,765.47,103.27,104.28
palma_muestra_036.jpg,1,0.6547,787.17,0.0,883.7,82.77,96.52,82.77
palma_muestra_036.jpg,1,0.6502,949.22,169.12,1024.0,269.24,74.78,100.13
palma_muestra_036.jpg,1,0.5896,951.85,889.92,1024.0,988.32,72.15,98.4
palma_muestra_036.jpg,1,0.563,952.64,717.07,1024.0,813.2,71.36,96.13
palma_muestra_036.jpg,1,0.5548,468.09,0.07,564.11,78.02,96.02,77.95
palma_muestra_036.jpg,1,0.5494,941.72,534.16,1024.0,635.26,82.28,101.1
palma_muestra_036.jpg,1,0.5294,950.76,76.01,1023.97,175.41,73.21,99.4
palma_muestra_036.jpg,1,0.5263,629.65,0.02,732.06,82.53,102.41,82.51
palma_muestra_036.jpg,1,0.5141,947.37,430.75,1023.96,537.61,76.59,106.86
palma_muestra_036.jpg,1,0.5086,397.11,950.67,499.54,1024.0,102.43,73.33
palma_muestra_036.jpg,1,0.5084,945.75,0.0,1024.0,85.77,78.25,85.77
palma_muestra_036.jpg,1,0.4972,949.37,347.42,1023.93,451.27,74.56,103.85
palma_muestra_036.jpg,1,0.4966,322.42,0.0,427.51,81.21,105.09,81.21
palma_muestra_036.jpg,1,0.4948,318.96,982.82,413.44,1024.0,94.48,41.18
palma_muestra_036.jpg,1,0.4645,951.74,802.05,1024.0,897.51,72.26,95.47
palma_muestra_036.jpg,1,0.4542,12.39,0.05,109.98,80.56,97.59,80.5
palma_muestra_036.jpg,1,0.4449,948.71,625.34,1024.0,721.54,75.29,96.21
palma_muestra_036.jpg,1,0.428,169.73,0.0,263.06,73.27,93.33,73.27
palma_muestra_036.jpg,1,0.3894,89.11,934.78,184.77,1023.73,95.67,88.95
palma_muestra_036.jpg,1,0.3783,475.58,975.82,580.34,1024.0,104.76,48.18
palma_muestra_036.jpg,1,0.2756,159.41,980.07,261.91,1024.0,102.5,43.93
palma_muestra_036.jpg,1,0.2665,863.09,0.03,966.89,42.8,103.8,42.77
palma_muestra_036.jpg,1,0.2534,0.0,574.01,38.16,666.24,38.15,92.22
palma_muestra_037.jpg,1,0.2978,0.0,0.0,49.84,94.49,49.84,94.49
palma_muestra_037.jpg,1,0.2808,19.86,0.01,163.81,36.22,143.95,36.21
palma_muestra_040.jpg,1,0.9325,91.62,475.77,198.25,583.37,106.63,107.6
palma_muestra_040.jpg,1,0.9202,32.73,800.26,127.46,895.24,94.73,94.98
palma_muestra_040.jpg,1,0.9192,174.17,334.07,281.73,441.58,107.56,107.51
palma_muestra_040.jpg,1,0.9152,26.74,705.08,122.86,802.74,96.12,97.65
palma_muestra_040.jpg,1,0.9124,178.89,435.07,277.36,533.74,98.47,98.67
palma_muestra_040.jpg,1,0.9107,882.45,463.62,993.85,574.3,111.4,110.68
palma_muestra_040.jpg,1,0.907,332.41,521.43,441.22,629.87,108.81,108.44
palma_muestra_040.jpg,1,0.9028,250.71,563.93,358.05,671.36,107.34,107.43
palma_muestra_040.jpg,1,0.8975,491.8,154.52,594.76,256.6,102.96,102.08
palma_muestra_040.jpg,1,0.8952,88.38,200.52,199.51,311.38,111.14,110.86
palma_muestra_040.jpg,1,0.8931,488.79,698.62,593.22,801.98,104.43,103.35
palma_muestra_040.jpg,1,0.8886,733.98,376.83,830.9,475.46,96.91,98.64
palma_muestra_040.jpg,1,0.8874,812.79,337.39,908.9,433.32,96.1,95.93
palma_muestra_040.jpg,1,0.8873,174.45,525.11,282.96,635.12,108.51,110.02
palma_muestra_040.jpg,1,0.8867,91.93,112.95,193.39,216.25,101.47,103.3
palma_muestra_040.jpg,1,0.8812,649.92,318.49,754.64,423.71,104.72,105.22
palma_muestra_040.jpg,1,0.8772,415.44,112.63,512.69,209.1,97.25,96.47
palma_muestra_040.jpg,1,0.875,106.22,760.31,193.34,847.37,87.12,87.07
palma_muestra_040.jpg,1,0.8721,809.15,883.86,908.33,982.71,99.18,98.85
palma_muestra_040.jpg,1,0.8706,334.88,429.4,433.32,527.4,98.44,97.99
